"xx","V1","V12","predicted_price"
4935,"2015-04-17 00:00:00",43.55,46.9192078302579
4936,"2015-08-08 15:00:00",58.79,51.2405672211762
4937,"2015-02-26 07:00:00",46.1,52.6679215592221
4938,"2015-05-18 13:00:00",53.31,49.4243013137864
4939,"2015-09-25 10:00:00",54.6,52.6282324248265
4940,"2015-05-26 11:00:00",50.1,52.787192876173
4941,"2015-01-08 01:00:00",58.69,55.5096008035951
4942,"2015-01-08 02:00:00",58.1,53.5514704535954
4943,"2015-05-02 17:00:00",37.1,54.7511963438312
4944,"2015-01-08 03:00:00",54.56,53.3391726373688
4945,"2015-04-07 15:00:00",42.69,54.1516089240013
4946,"2015-06-01 09:00:00",61.69,52.7756161019044
4947,"2015-10-08 04:00:00",49.13,54.6635176768196
4948,"2015-05-25 20:00:00",53.85,52.0316425761827
4949,"2015-08-15 04:00:00",47.68,54.6093544645412
4950,"2015-05-26 07:00:00",51.69,55.498962388173
4951,"2015-09-28 20:00:00",52,51.3008060566847
4952,"2015-08-15 06:00:00",46.54,48.1448721953358
4953,"2015-02-13 08:00:00",60.1,47.465977633524
4954,"2015-01-21 13:00:00",45.13,48.3123279616301
4955,"2015-02-25 14:00:00",28.6,46.8848782844059
4956,"2015-10-04 01:00:00",39.4,44.111707744651
4957,"2015-02-11 18:00:00",74.71,42.7918758002736
4958,"2015-01-07 12:00:00",67.24,43.2513480900237
4959,"2015-04-22 03:00:00",36.49,37.0484273278013
4960,"2015-07-22 19:00:00",66.1,34.5837144345474
4961,"2015-05-18 14:00:00",55.48,37.6484068663816
4962,"2015-07-27 17:00:00",67.4,36.9558479233878
4963,"2015-05-17 11:00:00",39.5,39.0728625696561
4964,"2015-04-23 15:00:00",60.01,38.2564853073225
4965,"2015-08-30 05:00:00",40.13,33.9378202042335
4966,"2015-07-21 02:00:00",52.6,36.4167113679237
4967,"2015-04-21 12:00:00",50.98,42.1573719391798
4968,"2015-04-17 08:00:00",61.6,41.6628769363815
4969,"2015-08-09 07:00:00",41.65,46.4572139425207
4970,"2015-07-21 04:00:00",62.1,48.1162719425572
4971,"2015-09-30 17:00:00",59.1,52.7779501578868
4972,"2015-02-15 08:00:00",26.55,51.6738250837204
4973,"2015-02-25 12:00:00",34.51,52.5004553834541
4974,"2015-01-21 15:00:00",46.25,54.2920292210212
4975,"2015-09-24 07:00:00",54.88,55.5196794546951
4976,"2015-10-03 22:00:00",44.5,54.7198982141014
4977,"2015-02-25 13:00:00",28.63,54.7146778051353
4978,"2015-04-17 03:00:00",43.76,56.8504224281303
4979,"2015-10-07 06:00:00",63.69,55.3256288558273
4980,"2015-05-17 04:00:00",19.9,53.605511017155
4981,"2015-02-15 07:00:00",21.1,53.4086952330264
4982,"2015-04-09 20:00:00",55,53.390788132081
4983,"2015-08-19 05:00:00",49.04,40.0480617570344
4984,"2015-05-31 12:00:00",49.98,46.0514688370289
4985,"2015-02-25 22:00:00",37.33,48.8711908036815
4986,"2015-02-15 03:00:00",8.4,52.3013221689173
4987,"2015-08-18 16:00:00",61.1,48.4904563689033
4988,"2015-07-23 09:00:00",70.49,45.1140795060742
4989,"2015-08-09 10:00:00",45,41.2901305478424
4990,"2015-07-20 15:00:00",70,42.3036155084656
4991,"2015-09-24 16:00:00",53.24,38.6251485454441
4992,"2015-08-19 10:00:00",65.4,36.5748797781521
4993,"2015-04-21 13:00:00",42.33,44.3257121149517
4994,"2015-05-10 09:00:00",42.4,43.8557466139964
4995,"2015-07-29 00:00:00",48.6,49.4201291374016
4996,"2015-07-29 05:00:00",62.93,46.0475712143292
4997,"2015-09-25 23:00:00",48.63,47.7071981179563
4998,"2015-08-19 04:00:00",47.7,50.3543014572426
4999,"2015-06-01 05:00:00",55.76,53.3333262964097
5000,"2015-08-30 06:00:00",39.72,49.1840478288967
5001,"2015-04-16 13:00:00",47.19,50.5527039774902
5002,"2015-07-29 01:00:00",49,50.6786754180635
5003,"2015-10-04 08:00:00",39.15,51.6308639927932
5004,"2015-02-15 01:00:00",12.51,51.6344403547257
5005,"2015-01-14 16:00:00",67.11,52.891422326757
5006,"2015-01-15 10:00:00",62.01,51.6387762018985
5007,"2015-02-11 16:00:00",69.49,48.4048853345932
5008,"2015-05-17 07:00:00",26.85,52.6013696747718
5009,"2015-02-25 23:00:00",35.1,54.8388674622737
5010,"2015-01-15 06:00:00",48.62,58.0122642119317
5011,"2015-03-25 22:00:00",50.48,52.369970874505
5012,"2015-02-15 06:00:00",16.33,55.1161341331502
5013,"2015-01-22 01:00:00",36.98,52.0268202261883
5014,"2015-01-14 09:00:00",81.12,49.2752356657737
5015,"2015-02-26 06:00:00",42,49.8299865018365
5016,"2015-02-12 07:00:00",70.6,46.5893185998631
5017,"2015-05-16 15:00:00",30.4,48.6827699262275
5018,"2015-08-29 20:00:00",59.69,42.8939181699128
5019,"2015-08-08 13:00:00",63.29,43.8068883984322
5020,"2015-09-06 12:00:00",58.12,45.583953160698
5021,"2015-02-26 04:00:00",23.13,43.8105205425983
5022,"2015-09-24 10:00:00",55.1,46.222938816701
5023,"2015-05-31 17:00:00",43.57,46.2451168555495
5024,"2015-09-29 12:00:00",56.8,43.2783643142992
5025,"2015-09-26 00:00:00",48,45.9932903845904
5026,"2015-09-06 16:00:00",54.55,48.4422063718104
5027,"2015-09-30 02:00:00",45.42,52.5247939992931
5028,"2015-09-06 23:00:00",49,48.6682972691971
5029,"2015-01-07 15:00:00",65.1,52.557416430299
5030,"2015-10-06 22:00:00",56.1,52.1402592919351
5031,"2015-07-29 04:00:00",57.1,53.0856921025037
5032,"2015-02-14 23:00:00",27.5,55.74418265198
5033,"2015-02-12 10:00:00",73.21,56.6130797978739
5034,"2015-01-22 03:00:00",33.04,58.131348359916
5035,"2015-01-15 04:00:00",33,56.048368857375
5036,"2015-02-11 21:00:00",71,55.7208064390724
5037,"2015-04-07 21:00:00",40.12,54.975471238849
5038,"2015-04-12 21:00:00",47.38,51.5331168922859
5039,"2015-02-15 00:00:00",20,51.567954307844
5040,"2015-02-14 20:00:00",42.61,50.4415971671169
5041,"2015-07-27 12:00:00",68.69,50.1028165863018
5042,"2015-01-22 02:00:00",33.33,46.2087003238903
5043,"2015-02-12 00:00:00",54.69,44.8255687540398
5044,"2015-02-14 21:00:00",42.71,43.9102470888575
5045,"2015-02-21 08:00:00",43.55,40.0990921327896
5046,"2015-10-01 10:00:00",60.9,41.9927946510986
5047,"2015-07-28 20:00:00",66.2,42.3316087687194
5048,"2015-07-29 09:00:00",70,40.6945332871038
5049,"2015-05-02 15:00:00",28.2,41.6082502545007
5050,"2015-07-22 12:00:00",69.68,44.6530119388903
5051,"2015-07-23 00:00:00",49.99,44.4853097349052
5052,"2015-09-29 18:00:00",56.44,43.3842927670942
5053,"2015-10-07 13:00:00",58.1,46.8987492258669
5054,"2015-09-30 04:00:00",52,49.8828990288027
5055,"2015-09-25 18:00:00",55.06,56.1639354659993
5056,"2015-04-13 10:00:00",50.05,51.8091050598803
5057,"2015-05-16 12:00:00",36.22,55.6377632751415
5058,"2015-09-24 22:00:00",54,57.7526659383705
5059,"2015-05-19 06:00:00",39.21,56.9583202984729
5060,"2015-05-19 04:00:00",39,56.8858712967804
5061,"2015-09-28 23:00:00",47.4,58.2828919812908
5062,"2015-09-26 02:00:00",48.5,57.3597075969389
5063,"2015-05-19 05:00:00",42.71,59.5320247545236
5064,"2015-09-07 00:00:00",46.48,58.8397864020215
5065,"2015-03-25 14:00:00",34.8,57.3954536967904
5066,"2015-03-25 15:00:00",35.2,56.6682319836364
5067,"2015-04-13 08:00:00",57.48,56.0950044831752
5068,"2015-04-12 19:00:00",55.1,51.7767072959549
5069,"2015-06-01 01:00:00",43.58,50.093917889206
5070,"2015-07-29 03:00:00",49.08,51.9108979672189
5071,"2015-02-20 18:00:00",58.1,54.1412904804308
5072,"2015-02-21 07:00:00",36.15,50.7712014257471
5073,"2015-04-08 07:00:00",44.12,51.5538584044933
5074,"2015-04-23 20:00:00",65.1,51.7628168646748
5075,"2015-09-28 22:00:00",52.1,49.8111619155849
5076,"2015-07-27 14:00:00",68.1,50.1317121392046
5077,"2015-08-30 11:00:00",43.06,52.5641842188576
5078,"2015-01-14 19:00:00",68.75,56.6461992208121
5079,"2015-02-13 07:00:00",57.84,55.1963686129412
5080,"2015-04-21 15:00:00",43.38,53.889280978025
5081,"2015-09-24 13:00:00",55.1,54.2313123801972
5082,"2015-09-24 14:00:00",55.1,46.7098792782015
5083,"2015-07-28 00:00:00",49.61,46.4597254866639
5084,"2015-07-23 06:00:00",68.98,47.4970059103847
5085,"2015-07-28 01:00:00",49,51.2898297185392
5086,"2015-08-09 08:00:00",43.97,48.2403306646413
5087,"2015-05-26 10:00:00",51.25,53.216562071925
5088,"2015-05-19 11:00:00",50.6,53.9553754420056
5089,"2015-10-04 11:00:00",35,53.8015652340136
5090,"2015-09-25 15:00:00",50.6,54.3786280045872
5091,"2015-09-29 08:00:00",60.01,55.6679262349965
5092,"2015-09-06 19:00:00",64,55.6301922126734
5093,"2015-02-21 03:00:00",37.49,56.8510007055442
5094,"2015-09-30 21:00:00",58.9,59.3378718655054
5095,"2015-10-07 21:00:00",51,57.9842050716604
5096,"2015-05-25 21:00:00",49.98,58.5005367071383
5097,"2015-09-30 08:00:00",60.01,57.0034801576545
5098,"2015-10-08 09:00:00",61.86,55.9987448548981
5099,"2015-01-14 08:00:00",78.9,54.257187738558
5100,"2015-02-21 05:00:00",38.4,54.504443603528
5101,"2015-02-26 09:00:00",51.48,55.9985127138066
5102,"2015-09-23 23:00:00",47.4,60.1364707784741
5103,"2015-02-22 15:00:00",5,59.9508090289284
5104,"2015-02-12 05:00:00",53.35,58.4778657473645
5105,"2015-09-24 15:00:00",55.1,53.7556168910985
5106,"2015-07-28 10:00:00",71.67,49.6185894878193
5107,"2015-01-15 01:00:00",34.73,50.0078296159614
5108,"2015-07-21 08:00:00",71,49.5116713763675
5109,"2015-09-30 12:00:00",57,51.6115371908355
5110,"2015-09-06 13:00:00",55.01,51.5718977116077
5111,"2015-05-25 19:00:00",56,50.7386298811039
5112,"2015-04-23 16:00:00",60.95,53.2517803236435
5113,"2015-08-18 19:00:00",62.48,53.4567427393769
5114,"2015-10-07 11:00:00",63,49.9099152156394
5115,"2015-07-22 20:00:00",66.1,49.1082653863713
5116,"2015-05-10 11:00:00",41.2,49.2024096306678
5117,"2015-09-07 09:00:00",65.9,48.7468543495271
5118,"2015-10-06 12:00:00",43.58,49.1181443778676
5119,"2015-09-29 03:00:00",50,47.7810240156957
5120,"2015-09-29 01:00:00",46.09,50.131416425107
5121,"2015-04-09 12:00:00",52.1,51.5442484318201
5122,"2015-04-22 09:00:00",58.02,51.0294066902551
5123,"2015-01-15 09:00:00",64,50.6408908207848
5124,"2015-04-09 18:00:00",59.98,46.9266890564395
5125,"2015-09-07 01:00:00",46.27,46.3157402725874
5126,"2015-05-17 08:00:00",28.74,46.9568911806588
5127,"2015-01-14 21:00:00",55,49.0048881379765
5128,"2015-02-20 20:00:00",58.09,51.7103626891841
5129,"2015-09-24 23:00:00",52.1,47.5503322637471
5130,"2015-03-25 19:00:00",58.11,44.3695441757589
5131,"2015-08-14 12:00:00",65.27,44.0065799310431
5132,"2015-08-30 07:00:00",42,44.4585899677814
5133,"2015-07-27 20:00:00",68.1,37.8350407348121
5134,"2015-08-18 17:00:00",56.1,41.0564644130576
5135,"2015-05-17 10:00:00",33.1,39.9294680519867
5136,"2015-05-31 18:00:00",45.28,43.9451753223996
5137,"2015-10-03 16:00:00",48.77,45.5804891503704
5138,"2015-04-21 21:00:00",44.28,44.844927909018
5139,"2015-09-07 03:00:00",46.27,46.2272493141368
5140,"2015-09-25 01:00:00",48.8,47.4830837178098
5141,"2015-01-13 13:00:00",57.46,47.1870427536417
5142,"2015-10-01 08:00:00",63.9,46.2686024516335
5143,"2015-02-20 23:00:00",50.03,45.786909124719
5144,"2015-04-13 05:00:00",53,47.7713382205462
5145,"2015-02-22 22:00:00",30.1,48.8852756249053
5146,"2015-04-13 04:00:00",43.94,50.0446235274066
5147,"2015-02-22 19:00:00",47.15,53.309770515094
5148,"2015-04-13 06:00:00",56.77,50.863228801657
5149,"2015-01-14 12:00:00",68.25,53.3480469138198
5150,"2015-03-26 05:00:00",38.4,53.7758686967127
5151,"2015-03-26 03:00:00",30.06,54.5194591233777
5152,"2015-02-22 20:00:00",43.6,58.5652501318569
5153,"2015-02-20 22:00:00",50.93,59.7036900446304
5154,"2015-02-23 03:00:00",5,56.5759653458631
5155,"2015-09-28 15:00:00",56.56,60.3435981749042
5156,"2015-01-14 01:00:00",43.05,58.8626964911259
5157,"2015-04-24 11:00:00",59.23,53.072026263683
5158,"2015-05-09 13:00:00",51.15,51.7262352017914
5159,"2015-05-09 14:00:00",49.6,48.5083037388252
5160,"2015-09-29 14:00:00",56.5,50.2048760545388
5161,"2015-09-28 14:00:00",54.5,48.8395849428735
5162,"2015-08-18 22:00:00",48.1,52.1510009287556
5163,"2015-08-09 00:00:00",43.49,54.9220387907919
5164,"2015-10-06 15:00:00",44.5,56.1306137924151
5165,"2015-09-06 17:00:00",54.12,55.6971031815413
5166,"2015-02-23 11:00:00",45.04,52.2009853449746
5167,"2015-10-07 02:00:00",51.92,52.2249068654696
5168,"2015-07-20 21:00:00",63,51.9075091611191
5169,"2015-04-10 00:00:00",42.33,47.9631718319194
5170,"2015-01-14 15:00:00",64.89,47.2180562594525
5171,"2015-09-26 05:00:00",52.1,49.7394705169199
5172,"2015-05-09 22:00:00",48.88,50.3252716712148
5173,"2015-04-10 08:00:00",61.69,54.1501269324307
5174,"2015-01-13 15:00:00",60.69,52.7076827231048
5175,"2015-03-25 16:00:00",41.26,53.0835884201998
5176,"2015-02-12 09:00:00",75.71,56.4972894704631
5177,"2015-04-10 03:00:00",42.17,55.9223265475494
5178,"2015-04-21 22:00:00",41.7,54.3534249027181
5179,"2015-02-13 03:00:00",41.62,58.2634835368523
5180,"2015-04-08 05:00:00",37.05,60.0099963133616
5181,"2015-08-08 17:00:00",57,59.7773517297326
5182,"2015-01-14 03:00:00",43.05,60.7660008355613
5183,"2015-01-14 07:00:00",71.46,54.2638965994934
5184,"2015-07-20 22:00:00",65.74,52.0188489243373
5185,"2015-09-29 09:00:00",58.1,51.8249306851124
5186,"2015-09-26 10:00:00",52.1,54.542471643428
5187,"2015-04-21 23:00:00",36.59,53.1130327891237
5188,"2015-09-29 06:00:00",56.69,53.394931584775
5189,"2015-07-28 03:00:00",50,52.3185552682267
5190,"2015-05-02 22:00:00",33.1,52.1307271887122
5191,"2015-10-07 23:00:00",47.63,49.5809081380208
5192,"2015-04-10 10:00:00",60.69,50.0431004732787
5193,"2015-10-03 18:00:00",60.6,49.7396561341303
5194,"2015-10-06 18:00:00",68.48,47.7450754690468
5195,"2015-08-18 23:00:00",44.34,48.5819950009645
5196,"2015-03-25 20:00:00",56.56,49.6093455824459
5197,"2015-02-11 14:00:00",68.05,51.8758973013715
5198,"2015-05-10 00:00:00",45.1,47.945765695771
5199,"2015-10-01 01:00:00",49.1,49.1526407338029
5200,"2015-01-15 08:00:00",63.01,46.7229218625507
5201,"2015-07-20 17:00:00",68.16,45.5039965677992
5202,"2015-02-13 06:00:00",58.25,43.815006589619
5203,"2015-07-28 14:00:00",66.7,45.7463840042828
5204,"2015-04-12 13:00:00",25.97,49.035245378052
5205,"2015-08-09 06:00:00",39.52,51.2980995585221
5206,"2015-09-24 19:00:00",58.57,51.4137789996881
5207,"2015-04-24 10:00:00",60.99,48.1927794952379
5208,"2015-10-04 09:00:00",38.66,44.8188075456633
5209,"2015-04-12 20:00:00",51.48,44.6224320055556
5210,"2015-10-08 01:00:00",46.29,45.7965599294858
5211,"2015-09-06 20:00:00",60.01,45.8308370199018
5212,"2015-01-30 15:00:00",36,43.0893950044606
5213,"2015-04-22 11:00:00",56.51,42.0605362299665
5214,"2015-04-09 19:00:00",61.89,41.5135241793645
5215,"2015-02-23 10:00:00",45.41,42.6282540275959
5216,"2015-01-15 11:00:00",54.87,45.7642796105387
5217,"2015-09-25 06:00:00",55.69,46.5129935795083
5218,"2015-01-21 18:00:00",58.34,49.6284479552198
5219,"2015-02-15 10:00:00",34.15,50.4747203709467
5220,"2015-04-24 04:00:00",57.4,47.5961635940854
5221,"2015-05-03 06:00:00",29.14,47.6845631162957
5222,"2015-01-14 04:00:00",46.83,44.8761265945677
5223,"2015-04-08 06:00:00",41.88,48.3920316717458
5224,"2015-09-24 06:00:00",55.26,47.7968227049477
5225,"2015-09-30 11:00:00",59.99,51.6121615417485
5226,"2015-09-30 15:00:00",58.9,51.6282717100535
5227,"2015-05-10 10:00:00",41.29,50.9033349416543
5228,"2015-10-03 14:00:00",42.62,54.4254708675312
5229,"2015-08-09 05:00:00",35.14,59.115368894301
5230,"2015-08-30 01:00:00",43.15,61.8374394119898
5231,"2015-05-09 18:00:00",49,62.7135400039538
5232,"2015-09-23 17:00:00",54,62.9518557061925
5233,"2015-05-17 09:00:00",31.1,62.7334322102036
5234,"2015-08-30 02:00:00",42.98,60.3875042769511
5235,"2015-02-14 13:00:00",37.9,61.3302881293824
5236,"2015-04-21 19:00:00",60,61.4766257387787
5237,"2015-10-08 08:00:00",62.1,62.3381394176129
5238,"2015-05-19 07:00:00",45.1,61.3739519612036
5239,"2015-10-06 19:00:00",67.52,58.6521478274677
5240,"2015-01-30 17:00:00",50,46.9309325142208
5241,"2015-05-03 02:00:00",26.87,5.43963974146781
5242,"2015-05-10 03:00:00",41.29,41.2697107089453
5243,"2015-04-22 01:00:00",36.49,51.5531493003638
5244,"2015-04-23 21:00:00",61.42,50.5373011555613
5245,"2015-05-31 21:00:00",53,47.7013496029827
5246,"2015-07-28 09:00:00",71.02,47.471149169621
5247,"2015-01-21 12:00:00",52.6,45.6588724324185
5248,"2015-05-10 02:00:00",41.29,43.9937258805601
5249,"2015-01-07 21:00:00",63.19,43.1340391368336
5250,"2015-07-28 11:00:00",71.02,41.2472777307138
5251,"2015-01-08 11:00:00",69.96,37.7523829554672
5252,"2015-04-23 13:00:00",60,36.6947048579219
5253,"2015-01-07 22:00:00",61.53,35.9902944047492
5254,"2015-09-25 07:00:00",55.99,38.5038307826405
5255,"2015-04-07 14:00:00",40.75,38.7622969858956
5256,"2015-09-28 17:00:00",57.12,41.4401678280084
5257,"2015-07-21 05:00:00",65.49,41.7979778886937
5258,"2015-08-14 19:00:00",65.3,41.0039607893049
5259,"2015-09-29 11:00:00",58.69,43.2454920871561
5260,"2015-10-04 02:00:00",37,44.8391237783488
5261,"2015-01-30 13:00:00",34.48,41.4866958500157
5262,"2015-01-30 23:00:00",5,43.4083541516016
5263,"2015-08-18 20:00:00",60.03,46.0981938117029
5264,"2015-07-28 22:00:00",61.98,44.7791596617833
5265,"2015-07-22 21:00:00",61.1,35.2501774293945
5266,"2015-08-30 04:00:00",43.49,40.5224302682305
5267,"2015-10-08 10:00:00",61.99,41.5533707504218
5268,"2015-05-03 08:00:00",40.07,44.2982728235499
5269,"2015-10-03 15:00:00",44.32,44.4089826610477
5270,"2015-05-18 23:00:00",38.4,45.9626777382902
5271,"2015-08-09 04:00:00",40.51,48.121286941242
5272,"2015-10-04 06:00:00",36.5,51.8009198367986
5273,"2015-01-30 21:00:00",38.4,52.4370493473549
5274,"2015-10-04 04:00:00",34.5,52.5157333911958
5275,"2015-05-09 20:00:00",52,55.3287620077749
5276,"2015-01-30 20:00:00",42.94,55.7023585127089
5277,"2015-05-18 19:00:00",55.48,54.497679557142
5278,"2015-04-22 04:00:00",44.28,54.3618341492395
5279,"2015-04-16 23:00:00",45.25,55.7510715772997
5280,"2015-04-24 01:00:00",54.5,58.8380681901477
5281,"2015-04-07 20:00:00",45.69,60.2198859790648
5282,"2015-01-31 02:00:00",14.84,61.2255343675394
5283,"2015-08-15 02:00:00",46.93,60.8945401724057
5284,"2015-10-01 05:00:00",63.03,60.9356365164661
5285,"2015-05-26 03:00:00",42.1,55.6011819870712
5286,"2015-01-31 01:00:00",10,53.2757095182528
5287,"2015-01-14 06:00:00",68.03,55.8561715178148
5288,"2015-01-21 21:00:00",42,57.1079015558711
5289,"2015-02-25 19:00:00",51.48,57.1534081453609
5290,"2015-01-21 20:00:00",45,56.501745230476
5291,"2015-04-21 17:00:00",43.3,59.1457650946753
5292,"2015-10-07 16:00:00",58.1,59.8587055586966
5293,"2015-07-29 06:00:00",66,59.7985650452192
5294,"2015-09-26 08:00:00",52.5,57.9471969386611
5295,"2015-05-09 16:00:00",48.88,58.0389913635956
5296,"2015-07-27 19:00:00",68.1,58.3706707815284
5297,"2015-10-03 20:00:00",54.45,60.622841997806
5298,"2015-09-25 21:00:00",48.23,56.2420692645509
5299,"2015-09-29 23:00:00",45.65,30.6208704756846
5300,"2015-09-06 18:00:00",59.5,51.3793603014554
5301,"2015-10-07 05:00:00",63.69,52.192865414075
5302,"2015-10-06 20:00:00",60.32,48.6829370541519
5303,"2015-09-29 07:00:00",58.56,43.2981302478596
5304,"2015-08-15 03:00:00",46.18,42.291867265651
5305,"2015-07-21 01:00:00",52.85,45.3555773502659
5306,"2015-01-21 22:00:00",38.5,39.0553739655564
5307,"2015-01-21 23:00:00",39.96,41.7894001309808
5308,"2015-10-08 06:00:00",59.84,43.8187372007145
5309,"2015-07-28 18:00:00",63.49,42.287695378607
5310,"2015-02-12 19:00:00",75.79,39.9892639175873
5311,"2015-02-25 20:00:00",43.1,35.8665919113706
5312,"2015-01-08 09:00:00",75.96,30.3738431736323
5313,"2015-07-22 22:00:00",61.23,29.2460923073114
5314,"2015-01-08 05:00:00",60.89,31.5760971034872
5315,"2015-09-25 22:00:00",52.14,30.3319958789211
5316,"2015-09-06 21:00:00",56.01,36.557809355501
5317,"2015-07-21 03:00:00",52.85,37.3839639918375
5318,"2015-01-14 11:00:00",71.15,41.0888782822469
5319,"2015-05-19 00:00:00",34.6,44.3101211191195
5320,"2015-01-31 04:00:00",12.42,49.2950845512387
5321,"2015-04-10 09:00:00",60.69,51.6179753033732
5322,"2015-07-27 22:00:00",61.98,47.7056475566396
5323,"2015-01-22 00:00:00",38.4,48.4327564613363
5324,"2015-05-17 00:00:00",18.85,51.5559315363836
5325,"2015-02-14 17:00:00",40.1,53.2939352642903
5326,"2015-01-07 13:00:00",64.89,55.7482767065107
5327,"2015-02-15 02:00:00",10,55.190423138878
5328,"2015-02-12 16:00:00",68.03,54.223254000467
5329,"2015-04-24 07:00:00",61.46,55.5952148683091
5330,"2015-10-03 21:00:00",48.77,54.5555308381621
5331,"2015-04-16 15:00:00",44.01,58.9585125939389
5332,"2015-02-26 02:00:00",22.1,58.2987234270056
5333,"2015-02-15 04:00:00",9.34,59.4537823929592
5334,"2015-02-22 17:00:00",25.05,60.974059981824
5335,"2015-04-10 07:00:00",60.99,56.7861066587107
5336,"2015-02-26 03:00:00",22.1,56.4065390178945
5337,"2015-02-12 20:00:00",71.75,55.6022855423612
5338,"2015-05-03 10:00:00",40.23,57.5418885994168
5339,"2015-08-08 14:00:00",61.1,55.8273400434578
5340,"2015-09-28 16:00:00",56.6,50.4274102570564
5341,"2015-07-20 20:00:00",69,48.1326026505107
5342,"2015-08-30 09:00:00",43.74,51.134325329358
5343,"2015-04-12 16:00:00",25.2,50.2135540655232
5344,"2015-09-07 08:00:00",64.96,55.201585078743
5345,"2015-10-03 17:00:00",55.48,54.7419507466564
5346,"2015-02-21 09:00:00",46.1,47.4430219705021
5347,"2015-10-07 19:00:00",62.69,50.7271626118316
5348,"2015-10-06 21:00:00",57.25,47.6705835034889
5349,"2015-09-30 01:00:00",45.29,45.6096446450456
5350,"2015-05-31 23:00:00",45.65,46.8092052100893
5351,"2015-04-17 10:00:00",60.95,44.028054745277
5352,"2015-01-07 14:00:00",64.13,36.9599649575092
5353,"2015-02-14 22:00:00",37.21,39.2752935017265
5354,"2015-04-21 20:00:00",53.69,41.3725610655015
5355,"2015-09-30 20:00:00",58.9,44.2846530911463
5356,"2015-01-15 05:00:00",38,44.8964162783369
5357,"2015-01-13 19:00:00",69.1,45.195565423144
5358,"2015-01-22 08:00:00",61.57,47.9882226837109
5359,"2015-04-17 06:00:00",60.1,44.8126639460072
5360,"2015-04-17 05:00:00",60.1,49.2813927681277
5361,"2015-02-15 05:00:00",12.4,50.2702406005425
5362,"2015-02-14 18:00:00",44.98,55.0393036292694
5363,"2015-07-22 17:00:00",65.27,59.3758399799986
5364,"2015-05-31 13:00:00",44.55,57.2259496062969
5365,"2015-02-11 20:00:00",72.21,57.3694242097241
5366,"2015-09-26 11:00:00",54.01,59.2499336951131
5367,"2015-02-26 01:00:00",24.1,60.7882634997453
5368,"2015-04-23 18:00:00",65.1,63.8532045717815
5369,"2015-05-16 13:00:00",32.4,64.1316246803598
5370,"2015-04-21 14:00:00",42.17,58.3520081282065
5371,"2015-09-26 09:00:00",52.1,60.3504747474578
5372,"2015-05-16 14:00:00",30.6,61.0523265232802
5373,"2015-01-31 06:00:00",9.9,59.1877992031842
5374,"2015-08-19 07:00:00",63.69,55.0251579198114
5375,"2015-09-25 08:00:00",54.91,55.6141135750627
5376,"2015-08-14 17:00:00",57.6,51.0986599861258
5377,"2015-09-29 10:00:00",58.6,52.3705990139555
5378,"2015-09-24 21:00:00",48.8,51.3942147413391
5379,"2015-06-01 07:00:00",60.5,51.7969646669498
5380,"2015-02-23 07:00:00",36.6,51.6857618368141
5381,"2015-07-28 16:00:00",64.8,50.5447374189711
5382,"2015-02-12 03:00:00",47.9,48.9779802859262
5383,"2015-01-14 18:00:00",70.52,43.7759072666315
5384,"2015-02-11 22:00:00",68.6,41.711838886757
5385,"2015-01-22 07:00:00",57.2,40.9422850504799
5386,"2015-01-21 16:00:00",55.47,72.116506741645
5387,"2015-09-24 12:00:00",55.1,64.2763511216763
5388,"2015-02-11 23:00:00",64.1,62.7176371838573
5389,"2015-09-30 10:00:00",58.9,43.2615263207199
5390,"2015-09-25 14:00:00",51.6,31.6182493684636
5391,"2015-05-02 13:00:00",32,31.1018362622805
5392,"2015-08-08 16:00:00",56.01,56.2931175797582
5393,"2015-07-28 06:00:00",66.12,39.3147229289426
5394,"2015-05-19 08:00:00",47.4,48.5230752191645
5395,"2015-04-16 16:00:00",45.11,63.3505554395033
5396,"2015-05-25 16:00:00",51.77,47.8615474767289
5397,"2015-06-01 04:00:00",51,47.2926674712058
5398,"2015-10-07 20:00:00",58,46.6565867477302
5399,"2015-09-26 01:00:00",49.1,48.3360400034976
5400,"2015-10-06 23:00:00",55.48,49.0808771973438
5401,"2015-05-26 08:00:00",51.69,51.8435800423567
5402,"2015-05-18 20:00:00",50.6,50.7357647879517
5403,"2015-04-07 22:00:00",41.55,53.0124681482327
5404,"2015-04-13 00:00:00",32.01,53.4294385487661
5405,"2015-05-19 03:00:00",34.6,52.8436632868832
5406,"2015-08-29 16:00:00",49.95,52.267763470198
5407,"2015-07-23 11:00:00",70.81,51.835171684617
5408,"2015-08-18 12:00:00",63.49,51.0043026460571
5409,"2015-01-13 21:00:00",61.84,48.8475614713807
5410,"2015-03-25 23:00:00",41.45,53.7724683050027
5411,"2015-01-22 04:00:00",33.33,53.1887513187174
5412,"2015-01-15 03:00:00",32.25,52.5620016195388
5413,"2015-02-13 10:00:00",58.03,53.7433040241602
5414,"2015-05-02 12:00:00",37,49.7931597969913
5415,"2015-09-28 12:00:00",52.63,45.0731052752598
5416,"2015-08-08 19:00:00",65.27,46.3275434629021
5417,"2015-05-03 09:00:00",40.2,46.3533117883746
5418,"2015-05-02 18:00:00",46.39,50.1746402340575
5419,"2015-09-29 02:00:00",47.22,52.9986338791254
5420,"2015-09-23 18:00:00",57.49,51.0657333127628
5421,"2015-04-21 18:00:00",52.69,52.4258278839473
